featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,1 March 2020,18:11:55,salary about Ra, Research Assistant,Hong Kong,"1 March 2020
""salary about Ra""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,the salary is competitive but not very high.,one should be able to face the pressure.,,3.0,3.0,3.0,,3.0,3.0,3.0,,,,,,
0,0,0,16 February 2020,05:27:50,Language Buddy Program in HKUST, Student Helper,Hong Kong,"16 February 2020
""Language Buddy Program in HKUST""
5.0
★★★★★
Former Employee ",part-time, less than a year,0,People are very friendly and are willing to help,Hard to schedule events because students are busy,It is hard for scheduling activities.,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,14 February 2020,00:40:44,depends on your supervisor, PhD Student,,"14 February 2020
""depends on your supervisor""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"great campus with sea view, professors are nice","always affected by some political evens lately, and different professors have totally different ways of lead a research team",,4.0,3.0,3.0,,3.0,3.0,3.0,Disapproves of CEO,,Disapproves of CEO,,,
0,0,1,21 January 2020,22:37:44,Students,,,"21 January 2020
""Students""
5.0
★★★★★
Current Employee ",full-time,,0,good research oport for students,location and culture and other things,,5.0,,,,,,,,,,,,
0,0,1,3 January 2020,19:02:24,Final year student,,,"3 January 2020
""Final year student""
5.0
★★★★★
Current Employee ",full-time,,0,a good learning environment with lots of resources,the campus is quite far from the city,,5.0,2.0,3.0,,5.0,4.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,14 January 2020,00:38:37,Assistant Officer, Congressional Liaison,,"14 January 2020
""Assistant Officer""
4.0
★★★★★
Current Employee ",full-time,,0,Nice place to work at without stress (excluding central unit and most post under business school),"Old fashion, boring, low chance of promotion",learn some computer please...,4.0,5.0,3.0,,3.0,4.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,0,27 December 2019,01:53:09,Student helper, Student Helper,,"27 December 2019
""Student helper""
5.0
★★★★★
Current Employee ",part-time,,0,Convenient for an HKUST student.,Boring due to job nature.,,5.0,,,,,,,,,,,,
0,0,0,8 January 2020,18:43:33,Officer, Officer,Hong Kong,"8 January 2020
""Officer""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"- 18 annual leave a year
- stable working hour 9-6
- medical & dental benefit","- a bit remote from city center
- narrow career path",,4.0,2.0,2.0,,3.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,12 December 2019,22:05:08,Good,,,"12 December 2019
""Good""
4.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Nice boss, good work life balance",Not many to speak of,,4.0,4.0,,,3.0,2.0,,,,,,,
0,0,0,4 December 2019,11:27:16,Prepare and assist in teaching an engineering course, Student Teaching Assistant,Sai Kung,"4 December 2019
""Prepare and assist in teaching an engineering course""
3.0
★★★★★
Former Employee ",part-time, more than 3 years,0,"Learnt a lot (mostly self learning)
Little interference from professors","Not much help due to professors
Low pay",,3.0,3.0,2.0,,2.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,17 November 2019,14:41:45,no career at all, Graduate Research Assistant,Hong Kong,"17 November 2019
""no career at all""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,flexible structure and good work life balance,"need to be self driven, no mentor",,3.0,5.0,3.0,,1.0,1.0,4.0,Doesn't Recommend,,,,,
0,0,1,2 November 2019,09:01:35,NA,,,"2 November 2019
""NA""
5.0
★★★★★
Current Employee ",full-time,,0,I dont want to share any infomations,Shame for the glassdoor's request.,A,5.0,,,,,,,,,,,,
0,0,1,27 October 2019,07:37:36,Nice environment and colleagues,,Hong Kong,"27 October 2019
""Nice environment and colleagues""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,Overall most departments are helpful and nice,"A bit far for work, but it also has shuttle bus service",,5.0,5.0,4.0,,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,2 December 2019,05:49:56,Researcher,,,"2 December 2019
""Researcher""
1.0
★★★★★
Former Employee ",full-time, more than 10 years,0,Campus is beautiful. Salary is high.,Too many mainland Chinese from professors to students.,,1.0,4.0,1.0,,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,26 October 2019,00:45:15,Research Assistant,,Sai Kung,"26 October 2019
""Research Assistant""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,good facility and good environment,way far away from central,,5.0,4.0,5.0,,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,6 November 2019,02:33:15,Student,,,"6 November 2019
""Student""
3.0
★★★★★
Current Employee ",full-time,,0,It has quite a good reputation.,The workload here is quite heavy.,,3.0,2.0,3.0,,4.0,3.0,3.0,,,,,,
0,0,0,19 October 2019,07:49:08,Student helper, Intern,,"19 October 2019
""Student helper""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,Convenient as I am studying at HKUST,boring due to the job nature,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,18 October 2019,01:33:05,Best in HK, Assistant Manager,Sai Kung,"18 October 2019
""Best in HK""
5.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Nice boss and colleagues, great environment, suitable for locals, stable career, clear pathway","You have to be very adaptable to local culture, but I would say this university is the most internationalized in HK.
Little promotional opportunities, you have to do the job search when the time comes.",,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,31 October 2019,06:55:15,Overall is Okay,,,"31 October 2019
""Overall is Okay""
4.0
★★★★★
Former Employee ",full-time, more than 5 years,0,"Work life balance
Beautiful sea view and nice work environment","Bad system, time consuming to work 
Limited food choice, not convienient to out for lunch in winter or summer time when there is no campus shuttle 
Scheduled shuttles in peak season only",,4.0,4.0,4.0,,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,28 October 2019,01:36:47,Executive Officer,,Hong Kong,"28 October 2019
""Executive Officer""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Stable working hours, colleagues are nice","Limited chance for promotion, poor transportation.",,3.0,2.0,2.0,,2.0,3.0,1.0,,,,,,
0,0,1,2 October 2019,18:19:50,Manager,,,"2 October 2019
""Manager""
5.0
★★★★★
Current Employee ",full-time,,0,"not busy. quite flexible. if you have a family, it is a good place to work. most colleagues are friendly",your work highly depends of your boss. HR is quite stubborn.,,5.0,4.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,16 October 2019,01:32:15,Depends on the research group, PhD Graduate Student,,"16 October 2019
""Depends on the research group""
4.0
★★★★★
Current Employee ",full-time,,0,"Flexible schedule, cheap surrounding environment and hard-working and helpful coworkers.",Hard to belong as majority of the coworkers are from China and reluctant to speak English.,,4.0,,,,,,,,,,,,
0,0,1,10 October 2019,13:53:10,Student helper,,,"10 October 2019
""Student helper""
4.0
★★★★★
Current Employee ",part-time,,0,"Work in campus after class.
 Experience how route works like and this makes me decide to never join any route workforce later. 
Staff are nice.",Route work is boring. Low salary.,,4.0,,,,,,,,,,,,
0,0,0,10 October 2019,04:48:11,Associate Professor, Associate Professor,Hong Kong,"10 October 2019
""Associate Professor""
4.0
★★★★★
Current Employee ",full-time, more than 10 years,0,Good workplace environment and good reputation,High work pressure and not that well paid compared with others,,4.0,3.0,4.0,,4.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,4 October 2019,06:32:24,Good opportunities., Student,,"4 October 2019
""Good opportunities.""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"A lot of programs where you can show your self and find a job, or get a good opportunity for research, internship et cetera.","Teaching is mostly silly, more focused on self-education and high competitiveness, you have to work hard to get a good GPA.",,4.0,2.0,3.0,,5.0,5.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,14 September 2019,10:20:01,PhD candidate,,,"14 September 2019
""PhD candidate""
5.0
★★★★★
Current Employee ",full-time,,0,Sufficient competence in deep learning and Natural Language Processing,Need VISA for us.,,5.0,,,,,,,,,,,,
0,0,1,13 September 2019,16:32:12,Executive Officer,,,"13 September 2019
""Executive Officer""
2.0
★★★★★
Current Employee ",full-time,,0,Nice colleagues and good team spirit,Unbelievable workload especially in summer,,2.0,1.0,2.0,,3.0,2.0,1.0,Doesn't Recommend,,,,,
0,0,1,28 August 2019,22:55:58,MPhil in Electronic and Computer Engineering,,,"28 August 2019
""MPhil in Electronic and Computer Engineering""
5.0
★★★★★
Current Employee ",full-time,,0,"Good, a lot of research",Salary might not be high at entry level,,5.0,,,,,,,,,,,,
0,0,0,11 September 2019,20:55:37,Overworked to exhaustion., Lecturer,,"11 September 2019
""Overworked to exhaustion.""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,"Great students. Intelligent, capable colleagues.",Working culture is unhealthy. 60-70hr weeks are the norm.,Don't cut costs by hiring less teachers and paying them less. Cut administrators.,3.0,1.0,2.0,,5.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,28 August 2019,07:13:42,Good to be here,,,"28 August 2019
""Good to be here""
4.0
★★★★★
Current Employee ",full-time,,0,"nice view, competitive mates and environment","stress environment, rural location. others are all fine",,4.0,,,,,,,Recommends,Neutral Outlook,,,,
0,0,0,27 August 2019,23:46:11,Research Associate, Research Associate,Hong Kong,"27 August 2019
""Research Associate""
4.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Flexible hours, 21 vacation days per year.","Mediocre pay, limited transportation to work.",,4.0,5.0,3.0,,2.0,3.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,8 August 2019,22:50:36,Research Assistant,,,"8 August 2019
""Research Assistant""
4.0
★★★★★
Former Employee ",part-time,,0,Learned a lot of new algos with guidance.,"Course-based program, no compensation. More of a chance to get exposed to real research.",,4.0,5.0,5.0,,5.0,4.0,5.0,Recommends,,,,,
0,0,1,25 August 2019,05:23:44,So so,,,"25 August 2019
""So so""
1.0
★★★★★
Former Employee ",full-time,,0,Lots of opportunities in terms of skills and networking,"Too much main landers, weird environment",,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,
0,0,0,3 July 2019,22:57:36,RA at HKUST, Research Assistant,,"3 July 2019
""RA at HKUST""
3.0
★★★★★
Current Employee ",part-time, less than a year,0,working time is flexible,it is common to work overtime,,3.0,2.0,3.0,,4.0,3.0,3.0,,,,,,
0,0,1,7 June 2019,06:23:11,research assistant,,,"7 June 2019
""research assistant""
5.0
★★★★★
Current Employee ",full-time,,0,"it's about doing research, I like it.",sometimes it is really challenging,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,27 May 2019,19:44:40,The job is quite well, Assistant Researcher,Hong Kong,"27 May 2019
""The job is quite well""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,The environment is beautiful at Clear Water Bay.,The rent is so high to cover,None,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,30 April 2019,23:10:09,Working at Hong Kong University of Science & Technology, Postdoctoral Fellow,Hong Kong,"30 April 2019
""Working at Hong Kong University of Science & Technology""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Beautiful location and excellent teaching and research environment,Difficult to find one! No direct access to MTR.,,5.0,4.0,5.0,,4.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,1,12 May 2019,00:34:56,Administrative,,,"12 May 2019
""Administrative""
4.0
★★★★★
Current Employee ",full-time,,0,"Relax working environment, people are nice",Far away and nothing to eat,,4.0,5.0,4.0,,2.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
