featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,27 July 2020,00:13:50,nil, Research Associate,Hong Kong,"27 July 2020
""nil""
3.0
★★★★★
Current Employee ",full-time,,0,The salary is fair and reasonable.,The personnel policy is mean.,,3.0,,,,,,,,,,,,
0,0,0,9 July 2020,07:29:31,Cuhk, Student Assistant,Hong Kong,"9 July 2020
""Cuhk""
5.0
★★★★★
Former Employee ",part-time,,0,The staffs are all very nice,The salary might be a bit below average,,5.0,,,,,,,,,,,,
0,0,0,23 July 2020,08:37:42,Good, Lab Technician,Hong Kong,"23 July 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,Lots of things to learn,Lots of issues to handle,,4.0,,,,,,,,,,,,
0,0,0,9 July 2020,00:33:48,Great place to work, Research Assistant,Hong Kong,"9 July 2020
""Great place to work""
5.0
★★★★★
Former Employee ",part-time,,0,CUHK has perfect working environment,You may think about what to do the next.,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,24 July 2020,02:33:57,Research Assistant, Research Assistant,Sha Tin,"24 July 2020
""Research Assistant""
2.0
★★★★★
Current Employee ",full-time,,0,High salary and 18 days Annual Leave,No personal growth and weak connection with colleagues,,2.0,5.0,3.0,,2.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,7 July 2020,21:51:07,Study in CUHK, PhD Candidate,Hong Kong,"7 July 2020
""Study in CUHK""
5.0
★★★★★
Current Employee ",full-time,,0,"The international platform, unlimited resource",Hige demands self-control and passion for study.,,5.0,,,,,,,,,,,,
0,0,0,19 July 2020,22:34:30,Stable workplace, Officer,Hong Kong,"19 July 2020
""Stable workplace""
4.0
★★★★★
Former Employee ",full-time,,0,"Nice people nice colleagues 
Stable work hours","Salary is fair 
Benefits are not too many",,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,2 July 2020,23:00:02,One of the tops tertiary education providers in Hong Kong, Administrative Manager,Hong Kong,"2 July 2020
""One of the tops tertiary education providers in Hong Kong""
5.0
★★★★★
Current Employee ",full-time,,0,"Big institution, vast opportunities available",Can be bureaucratic at times,,5.0,4.0,4.0,,4.0,3.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,28 June 2020,19:40:02,Great University, Student,Hong Kong,"28 June 2020
""Great University""
5.0
★★★★★
Current Employee ",full-time,,0,You can meet interesting people here.,Canteen food is not so good.,,5.0,,,,,,,,,,,,
0,0,0,13 July 2020,00:15:38,Great Opportunity to kick start a research career ~, Junior Research Assistant,Sha Tin,"13 July 2020
""Great Opportunity to kick start a research career ~""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,"1. Provided a great opportunity to learn much in the field
2. Flexible working hours",1. The salary is a bit low,,3.0,3.0,4.0,,4.0,1.0,3.0,,,,,,
0,0,1,20 July 2020,20:00:11,Nothing too much,,,"20 July 2020
""Nothing too much""
1.0
★★★★★
Current Employee ",full-time,,0,It is a peaceful and energetic place.,It's super hot and most canteens are horrible.,,1.0,,,,,,,,,,,,
0,0,0,7 June 2020,12:38:07,Great place to gain research experience and friendly staff, Undergraduate Research Student,Hong Kong,"7 June 2020
""Great place to gain research experience and friendly staff""
5.0
★★★★★
Former Employee ",part-time,,0,• Staff are extremely friendly,• Wage range for undergrad student is average,,5.0,4.0,5.0,,5.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,21 June 2020,00:40:28,Student Helper, Student Helper,Sha Tin,"21 June 2020
""Student Helper""
3.0
★★★★★
Former Employee ",part-time, less than a year,0,a good working environment with friendly staff,the job was easy and boring,,3.0,5.0,5.0,,2.0,2.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,17 June 2020,07:33:01,CUHK is fine, Junior Research Assistant,Hong Kong,"17 June 2020
""CUHK is fine""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,Happy work environment with colleagues,"Average salary, far work location",,4.0,4.0,4.0,,3.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,15 June 2020,22:39:58,Great University, Clerk,Hong Kong,"15 June 2020
""Great University""
4.0
★★★★★
Former Employee ",full-time,,0,Stable work hours and value for money catering services,Slow career development for terms B staff,,4.0,,,,,,,,,,,,
0,0,0,29 May 2020,01:07:22,Good Employer, Executive Officer,Hong Kong,"29 May 2020
""Good Employer""
5.0
★★★★★
Current Employee ",full-time,,0,"Reasonable pay, good benefits and nice colleagues",Take longer time to accumulate experience for promotion,,5.0,5.0,5.0,,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,12 June 2020,01:48:45,Good, Junior Research Assistant,,"12 June 2020
""Good""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,The university provides excellent facilities for research,The research progress highly depends on your advisor/supervisor,,4.0,4.0,4.0,,4.0,5.0,3.0,,,,,,
0,0,1,24 May 2020,23:53:52,Research assistant,,,"24 May 2020
""Research assistant""
5.0
★★★★★
Former Employee ",full-time,,0,"good environment, teamwork and communication",average salary and less experience,,5.0,,,,,,,,,,,,
0,0,0,24 May 2020,01:05:59,Flexible working enviornment, Research Assistant,Sha Tin,"24 May 2020
""Flexible working enviornment""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,"A system is in place to ensure employers receive reasonable benefits. During COIVD-19, safety of staff is ensured.

Salary is paid on time.","The location is not convenient.

There is limited career prospect for this position.

The length of the position depends on the funding available, and there is little sense of security in the long run.",,5.0,4.0,4.0,,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,16 May 2020,15:32:04,NO,,Hong Kong,"16 May 2020
""NO""
5.0
★★★★★
Former Employee ",full-time,,0,good company and good personal,not that good company and good personal,,5.0,3.0,5.0,,5.0,5.0,5.0,Doesn't Recommend,Positive Outlook,Approves of CEO,,,
0,0,0,30 May 2020,13:11:29,Acceptable, Executive Officer,Hong Kong,"30 May 2020
""Acceptable""
2.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Stable workings hours, Not demanding tasks, 18 days AL","Not helpful colleagues, rigid, pay less than govt",,2.0,5.0,4.0,,3.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,8 May 2020,20:56:24,Great Experience, Postdoctoral Fellow,Sha Tin,"8 May 2020
""Great Experience""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,A top class university with great working environment,Can't think of any Cons!,N/A,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,8 May 2020,22:57:05,Good, Data Scientist,Hong Kong,"8 May 2020
""Good""
5.0
★★★★★
Current Employee ",full-time,,0,It has a beautiful environment.,It's far from business center.,,5.0,,,,,,,,,,,,
0,0,1,21 May 2020,00:57:12,Good,,,"21 May 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,Well established and renowned university,Further Info will be provided later,,4.0,,,,,,,,,,,,
0,0,0,20 April 2020,05:16:07,great, PhD Student,Hong Kong,"20 April 2020
""great""
5.0
★★★★★
Current Employee ",full-time,,0,"good office
good campus 
good learning material 
study hard 
salary","Hard to study 
need",,5.0,,,,,,,,,,,,
0,0,0,15 April 2020,21:13:56,A good option for extra-circular learning, Student Helper,,,part-time, more than a year,0,,,,5.0,5.0,5.0,,4.0,3.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,24 April 2020,03:09:10,Good environment, Research Assistant,Ma Liu Shui,"24 April 2020
""Good environment""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Good medical welfare, dental service after 1st employment",Too far away from city and only rely on MTR,,4.0,3.0,3.0,,2.0,4.0,2.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,21 April 2020,18:26:02,CUHK, Officer,Hong Kong,"21 April 2020
""CUHK""
3.0
★★★★★
Current Employee ",full-time,,0,"Stable, good relationship between employees and management","No bonus, lower salary raise than other uni",,3.0,,,,,,,,,,,,
0,0,0,18 April 2020,01:50:41,not bad, Project Coordinator,Sha Tin,"18 April 2020
""not bad""
4.0
★★★★★
Former Employee ",full-time,,0,Salary higher than average market price,too many non EGC funding posts,,4.0,5.0,5.0,,4.0,5.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,16 April 2020,02:27:56,Work life, Research Assistant,Hong Kong,"16 April 2020
""Work life""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,A lot of great people to work with. My college comes from 5 diff place.,It is quite busy that the work load is quite similar to Mphil student.,,4.0,2.0,3.0,,1.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,31 March 2020,23:33:43,Fantastic, Graduate Research Assistant,Hong Kong,"31 March 2020
""Fantastic""
5.0
★★★★★
Former Employee ",full-time, more than a year,0,A great place to work. Great scope for research.,NO ISSUES AT ALL. Everything is great.,,5.0,4.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,3 April 2020,19:21:28,Large Campus compared with other HK universities, Graduate Research Assistant,,"3 April 2020
""Large Campus compared with other HK universities""
4.0
★★★★★
Current Employee ",full-time,,0,Convenient for travelling to Shenzhen,Nothing at the moment for me,,4.0,,,,,,,,,,,,
0,0,1,18 March 2020,19:57:40,Good,,,"18 March 2020
""Good""
5.0
★★★★★
Current Employee ",full-time,,0,"Good supervisor, good staff benefit","Low salary, and difficult to promote",,5.0,,,,,,,,,,,,
0,0,0,2 April 2020,03:34:21,Working at University, Senior Admissions and Marketing Manager,,"2 April 2020
""Working at University""
4.0
★★★★★
Current Employee ",full-time, more than 8 years,0,steady pay adjustment every year,location can be inconvenience for staff not living along the East Rail line,,4.0,3.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,12 March 2020,22:25:23,researcher,,,"12 March 2020
""researcher""
5.0
★★★★★
Former Employee ",full-time,,0,stable and well paid job,location remote and poor catering service around,,5.0,3.0,3.0,,5.0,5.0,3.0,Recommends,,Approves of CEO,,,
0,0,0,10 March 2020,16:21:48,good place, Clerk,Hong Kong,"10 March 2020
""good place""
5.0
★★★★★
Current Employee ",full-time,,0,"great place to work, nice coworkers",too many departments. sometimes need to call different departments,,5.0,5.0,2.0,,5.0,5.0,2.0,,,,,,
0,0,0,27 February 2020,20:57:39,Great Experience, Research Assistant,,"27 February 2020
""Great Experience""
5.0
★★★★★
Former Employee ",part-time,,0,Great experience for students if u want to develop in academic,"boring, no prospect for promotion, average salary",,5.0,3.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,9 March 2020,06:29:27,RA, Research Assistant,Hong Kong,"9 March 2020
""RA""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,great environment good PI convenient traffic,"high life spend, small city",,3.0,,,,,,,,,,,,
0,0,0,13 February 2020,19:51:37,Good for junior, Professor,Hong Kong,"13 February 2020
""Good for junior""
5.0
★★★★★
Current Employee ",full-time,,0,It is a good university for young researchers.,Things become tough when you become senior. And it is too localized.,,5.0,5.0,2.0,,4.0,5.0,1.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,1,8 February 2020,00:13:24,research assistant,,,"8 February 2020
""research assistant""
4.0
★★★★★
Former Employee ",part-time,,0,a lot free time for self-arrange,extra work given not listed in contract,,4.0,,,,,,,,,,,,
0,0,1,19 January 2020,01:26:46,Nice working environment,,,"19 January 2020
""Nice working environment""
5.0
★★★★★
Former Employee ",part-time,,0,Good views and nice colleagues,You need to walk a lot,,5.0,5.0,5.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,11 January 2020,05:33:32,Research Asistant,,,"11 January 2020
""Research Asistant""
5.0
★★★★★
Current Employee ",full-time,,0,"Wonderful academic, envrionment, friendly colleagues, beautiful campus",no no no no no,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,6 January 2020,01:17:56,Chinese University of Hong Kong, Student Assistant,Hong Kong,"6 January 2020
""Chinese University of Hong Kong""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,A multicultural place facilitating learning,Culture could be more intense,,5.0,5.0,5.0,,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,13 January 2020,17:19:11,Ph.D. Student,,,"13 January 2020
""Ph.D. Student""
4.0
★★★★★
Current Employee ",full-time,,0,Good school environment; Good professors and colleagues,Far from the center of the city; Less opportunity than Ph.D. in the US.,,4.0,4.0,4.0,,4.0,5.0,4.0,,,,,,
0,0,0,17 December 2019,21:22:23,Good, Research Assistant,,"17 December 2019
""Good""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,Flexible and friendly. I like the free phonomenon.,I have no comment at present.,,5.0,5.0,5.0,,3.0,4.0,5.0,,,,,,
0,0,0,25 December 2019,05:23:46,It's a OK company, Research Assistant,Sha Tin,"25 December 2019
""It's a OK company""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,"- Regular work schedule (9-5:30 daily)
- Pay is acceptable comparing with other universities","- Not much benefits
- Increment is low",,3.0,5.0,2.0,,1.0,2.0,2.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,22 December 2019,07:33:10,Asst. Computer Officer,,,"22 December 2019
""Asst. Computer Officer""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Relatively stable environment, satisfactory salary.",A bit chaotic management with not-so-powerful desktop computer equipment.,Please be more systematic and resourceful.,4.0,4.0,3.0,,4.0,4.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,17 December 2019,19:23:06,Project Assistant,,,"17 December 2019
""Project Assistant""
4.0
★★★★★
Current Employee ",full-time,,0,Salary adjustment twice every year,a lot of paper work,,4.0,4.0,3.0,,3.0,4.0,2.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,30 December 2019,19:17:53,Work Culture, Research Assistant,,"30 December 2019
""Work Culture""
1.0
★★★★★
Current Employee ",full-time, less than a year,0,"Lots of vacation and holidays, no specific working time",Lots of Mainland Chinese and forces you to communicate in Mandarin. Lack of resources and equipments to perform research.,,1.0,3.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,3 December 2019,08:11:17,Research Assistant, Research Assistant,,"3 December 2019
""Research Assistant""
3.0
★★★★★
Current Employee ",full-time,,0,Good salary and medical benefit,"Drawbacks in career prospect, no promotion",,3.0,,,,,,,,,,,,
0,0,0,19 November 2019,14:19:36,Research Assistant, Research Assistant,Sha Tin,"19 November 2019
""Research Assistant""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"1. Chance to collaborate with renowned professor
2. Able to use all the university facilities
3. A great preparation if you wanna pursue a Phd degree
4. Have a chance to attend some courses for free","1. Relatively low salary
2. Always need to over-work without compensation 
3. The work is sometimes tedious",Do not consider about being a RA unless you are determined to pursue a Phd program.,3.0,2.0,4.0,,4.0,2.0,3.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,1,26 October 2019,08:10:34,Research Assistant,,Hong Kong,"26 October 2019
""Research Assistant""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,No pros i can think of,Bad career path and prospects,,4.0,3.0,4.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,25 October 2019,00:31:24,Medical laboratory technologist,,Sha Tin,"25 October 2019
""Medical laboratory technologist""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,Benefits are great. Medical and hosing were included.,Slightly Lack of career opportunities.,,3.0,3.0,3.0,,2.0,3.0,2.0,,,,,,
0,0,1,28 October 2019,10:07:48,NA,,,"28 October 2019
""NA""
1.0
★★★★★
Current Employee ",full-time, more than 5 years,0,Stable environment that make you don't want to change,The management sucks and they wasting their time on politics,,1.0,,,,,,,,,,,,
0,0,1,20 September 2019,07:01:02,(For restoring my account),,,"20 September 2019
""(For restoring my account)""
4.0
★★★★★
Former Employee ",full-time,,0,"Good environment, cheap food, nice people","Too far, too many slopes to walk",,4.0,,,,,,,,,,,,
0,0,1,5 September 2019,03:40:33,good place,,,"5 September 2019
""good place""
5.0
★★★★★
Former Employee ",full-time,,0,"moderate environment, good academic atmosphere","less competitive, sometimes too cool to others",,5.0,,,,,,,,,,,,
0,0,0,10 September 2019,19:19:31,Nice College, Graduate Teaching Assistant,Hong Kong,"10 September 2019
""Nice College""
4.0
★★★★★
Current Employee ",full-time, more than 5 years,0,Lots of fortunes. Great professors. Intelligent fellows.,Some lecturers would treat you as their employees and add more workloads than permitted.,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,8 September 2019,09:02:05,Research positions never become permanent, Research Associate,,"8 September 2019
""Research positions never become permanent""
4.0
★★★★★
Former Employee ",full-time, more than 10 years,0,Access to all kinds of facilities in the University,Long commuting time travelling inside campus,,4.0,4.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 August 2019,21:33:15,Research assistant, Research Assistant,,"14 August 2019
""Research assistant""
5.0
★★★★★
Current Employee ",full-time, less than a year,0,Dynamic is good. Flexible working hours,"Lack of resources like software, IT support.",,5.0,5.0,5.0,,4.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,27 August 2019,19:10:20,Great job,,,"27 August 2019
""Great job""
4.0
★★★★★
Current Employee ",full-time,,0,Great balance of teaching and research,"high pressure, a lot of paperwork and red tapes",,4.0,3.0,3.0,,4.0,5.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,11 August 2019,12:31:38,Assistant Associate Professor,,,"11 August 2019
""Assistant Associate Professor""
5.0
★★★★★
Former Employee ",part-time,,0,Nice campus environment for staff and students,Inadequate teaching support for part-time teaching staff.,,5.0,4.0,5.0,,4.0,3.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,19 August 2019,22:43:58,Poor career development opportunities in CUHK, Postdoctoral Research Fellow,Sha Tin,"19 August 2019
""Poor career development opportunities in CUHK""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Large campus with free access to sports facility and library.,Long working hours in lab. Relative far from downtown.,,4.0,3.0,4.0,,4.0,4.0,3.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,13 August 2019,00:15:53,Research Assistant, Research Assistant,,"13 August 2019
""Research Assistant""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Stable, totally depend on the supervisor",low income only can renew one year contract,,4.0,4.0,2.0,,3.0,3.0,2.0,Neutral Outlook,No Opinion of CEO,No Opinion of CEO,,,
0,0,0,13 August 2019,00:18:56,Research assistant, Research Assistant,,"13 August 2019
""Research assistant""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,"Easy work
No need to OT
Good work life balance","No bonus or double paid
Stable",,4.0,5.0,4.0,,3.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,4 August 2019,18:10:31,Executive Officer, Executive Officer,,"4 August 2019
Helpful (1)
""Executive Officer""
4.0
★★★★★
Current Employee ",full-time, more than 5 years,1,work life balance; seldom OT,bureaucratic; lots of guidelines and procedures; lack of flexibility,,4.0,5.0,4.0,,3.0,4.0,3.0,Recommends,Negative Outlook,No Opinion of CEO,,,
0,0,0,26 July 2019,23:37:32,Research Assistant, Research Assistant,,"26 July 2019
""Research Assistant""
3.0
★★★★★
Current Employee ",full-time,,0,The professor at IE Department is great,Quite challenge on the research aspect,,3.0,3.0,3.0,,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 July 2019,07:00:22,Good pay yet not good for academic career, Postdoctoral Research Associate,Sha Tin,"25 July 2019
""Good pay yet not good for academic career""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,Competitive pay for a fresh postdoc.,"Limited research capabilities overall. 
Definitely not for ambitious researchers.",,4.0,4.0,3.0,,1.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,25 July 2019,07:21:51,postdoc, Postdoctoral Research Fellow,Hong Kong,"25 July 2019
""postdoc""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"good environment, nice groups, better quality","workload, bad behavior, more timing",,4.0,,,,,,,,,,,,
0,0,1,14 June 2019,02:33:41,Mphil student,,,"14 June 2019
""Mphil student""
5.0
★★★★★
Current Employee ",full-time,,0,"Free and flexible, work and life balance",Wage and benefit is not high,,5.0,5.0,4.0,,4.0,3.0,4.0,,,,,,
0,0,1,8 June 2019,00:49:17,Student,,,"8 June 2019
""Student""
5.0
★★★★★
Current Employee ",full-time,,0,A very good institution indeed,Location is a bit remote from city center,,5.0,,,,,,,,,,,,
0,0,1,1 June 2019,06:13:52,good environment,,,"1 June 2019
""good environment""
5.0
★★★★★
Current Employee ",full-time,,0,work life balance is good,a little bit laid-back place,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,30 May 2019,07:17:28,Teaching experience in medical virology, Lecturer,Hong Kong,"30 May 2019
""Teaching experience in medical virology""
5.0
★★★★★
Former Employee ",full-time, more than 8 years,0,Spontaneous satisfaction of seeing results been reflected,"Busy schedule, needs to be attentive to students needs",Allow more room for improvement,5.0,4.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,11 June 2019,09:03:40,Good location with opportunities to develop, Assistant Director,,"11 June 2019
""Good location with opportunities to develop""
4.0
★★★★★
Current Employee ",full-time, more than 10 years,0,Inspiring challenging fulfilling rewarding convenient,Good management punctual fixed holidays,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,1,10 June 2019,16:43:47,Teaching Assistant,,,"10 June 2019
""Teaching Assistant""
3.0
★★★★★
Current Employee ",full-time,,0,Family-friendly and promote breastfeeding which is good for working moms,Total bureaucracy and leaders tend to control staff,,3.0,4.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,5 June 2019,07:18:40,PhD candidate, PhD Candidate,Hong Kong,"5 June 2019
""PhD candidate""
3.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Nice people (students, administive staffs and some PIs)
Nice environment","Some PIs have poor management skills and poor control of their emotions, I saw a PI throwing and kicking objects in his own office.",Stop problematic PIs working in CUHK or at least prohibit them of recruiting students,3.0,,,,,,,,,,,,
