featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,1,29 March 2018,03:08:01,Not much promotion opportunities,,,"29 March 2018
Helpful (1)
""Not much promotion opportunities""
1.0
★★★★★
Former Employee ",full-time, less than a year,1,"Stable and good paid, not much work",Different team culture. Fast promotion at some team but not the others.,Planning to retire,1.0,3.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,,,,,
0,0,1,20 October 2017,01:25:33,Eye Technician,,,"20 October 2017
""Eye Technician""
4.0
★★★★★
Former Employee ",full-time,,0,Good on-job training; overseas trainings are also provided,On-call work; under-paid compared with overseas eye technicians,,4.0,,,,,,,,,,,,
0,0,1,2 October 2017,20:32:03,Administration,,Hong Kong,"2 October 2017
""Administration""
3.0
★★★★★
Current Employee ",full-time, more than 10 years,0,"Stable job, reasonable pay, good medical benefits, nice place to learn human relationship, working with smart people","working experience is never valued. Promotion depends on who you impress. Otherwise, you can forget about it",very little they can do,3.0,3.0,1.0,,2.0,4.0,2.0,Neutral Outlook,,,,,
0,0,1,15 June 2017,18:47:19,HA programmer,,,"15 June 2017
""HA programmer""
4.0
★★★★★
Current Employee ",full-time,,0,Well paid salary package in HA,"old technology, dun wanna to change",,4.0,5.0,3.0,,2.0,5.0,2.0,Recommends,Neutral Outlook,,,,
0,0,0,31 May 2017,17:55:31,A lot of routine job to be done., Analyst Programmer,Hong Kong,"31 May 2017
""A lot of routine job to be done.""
3.0
★★★★★
Current Employee ",full-time, more than 10 years,0,"Job is stable when comparing other company, not many OT if you can finish the task on time. A lot of document need to be written down.","Career path is not good as budget is tight. If you are looking for a better tittle or career path, this company is not suitable for you.",,3.0,3.0,3.0,,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO,,,
0,0,0,13 January 2017,06:05:37,stable job but unpaid overtime,,Hong Kong,,,,0,"stable 
relatively organized 
good pay","unpaid overtime
stressful environment
lots of shifts",they know the problems but not really active in tackling them.,4.0,2.0,4.0,,4.0,3.0,3.0,Positive Outlook,,,,,
0,0,0,8 June 2016,03:32:16,Human Resources Officer,Human Resources,,,,,0,very good place to start your career,"long hours, lots of deadlines",,2.0,1.0,1.0,,3.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,24 February 2016,00:15:43,I worked in hospital admin section., Health Information Records Manager II,Hong Kong,"24 February 2016
""I worked in hospital admin section.""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Job is easy, stable and not much OT. Job is suitable for people who wish to have children and raise a family.","Lack job rotation, exposure and learning opportunity.
Work nature and culture are quite dull. 
Improvements dont happen unless complaint is received.",Create more opportunity for junior staff to learn and develop for climbing up the career ladder.,3.0,4.0,2.0,,3.0,4.0,2.0,No Opinion of CEO,,No Opinion of CEO,,,
0,0,0,16 January 2016,07:06:22,clinical psychologist,,,,,,0,"it is government subvented, so you don't need to earn for the expenses, income is very stable. work is flexible, there are a lot of referrals so you can have a lot of opportunities to polish your skills","most people there are job oriented, not working for excellence",think more on how to give incentives to employees who excel,3.0,5.0,3.0,,3.0,4.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,13 September 2015,08:43:34,The one choice, House Officer,Hong Kong,"13 September 2015
""The one choice""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,"The only major resident training program in Hong Kong
For fresh med school grads, not like you have much of a choice anyway
People are friendly generally, depending on hospital and specialty of course.
Good starting pay","Long hours for most specialties
Slow pay rise subsequently","More manpower, or at least less bureaucracy and random policies that disrupt workflows.",4.0,2.0,3.0,,3.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,29 August 2015,09:15:12,Great Job, Analyst Programmer,Hong Kong,"29 August 2015
""Great Job""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"- Large Scale
- Support from management",- too much paper work,,4.0,5.0,3.0,,4.0,5.0,4.0,Recommends,Neutral Outlook,,,,
0,0,0,13 August 2015,07:28:37,HA, Consultant,Hong Kong,"13 August 2015
""HA""
4.0
★★★★★
Current Employee ",full-time, more than 10 years,0,Top down management with corporate identity is to be caring for staff. Clinical and non clinical work are challenging. Workplace equity and staff culture are welcoming.,"You do not have bonus and profit sharing for the success of the outcome, be it clinical or non clinical. Monetary motivation is non existent.","Recognize that it is the senior managers duty to provide adequate staffing. Pay attention to workload of staff and be flexible to ask for resources to meet increased workload, uphold standard and care.",4.0,2.0,4.0,,3.0,2.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,20 July 2015,21:02:10,Better than expected,,,,,,0,Learn a lot during the internship,No chance to explore more other functions,,4.0,,,,,,,,,,,,
0,0,1,12 July 2015,22:58:14,Human Resources Manager,,,"12 July 2015
Helpful (1)
""Human Resources Manager""
2.0
★★★★★
Former Employee ",full-time, more than 10 years,1,"Provided supports to the medical staff to serve the community, busy job but you would learn a lot from the semi-governmental setting.",Long working hours and stressful,,2.0,2.0,2.0,,4.0,4.0,3.0,,,,,,
0,0,0,3 September 2014,21:36:23,Project Management and IT Systems Management, Systems Analyst,Hong Kong,"3 September 2014
""Project Management and IT Systems Management""
4.0
★★★★★
Current Employee ",full-time, more than 10 years,0,Stable and keen to use state-of-art technology,so many sub teams and communication is complicated,,4.0,3.0,2.0,,2.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,5 August 2014,21:01:43,Secure and good start for career, Executive Assistant,Hong Kong,"5 August 2014
""Secure and good start for career""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,"No overtime, plenty of benefits. Job security is there as well as yearly wage increase subjected to government yearly budget.",Organization is one of the largest employers in Hong Kong thus the organization can be rather overwhelming and bureaucratic,,4.0,4.0,3.0,,4.0,4.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,7 March 2014,17:15:19,"HA is Horrible, unless you have only ever known HA.", Internship,Hong Kong,"7 March 2014
Helpful (1)
""HA is Horrible, unless you have only ever known HA.""
2.0
★★★★★
Former Employee ",full-time, more than a year,1,Good pay in net terms for Hong Kong and abroad. Residency and Specialisation gets better.,"Poor innovation, not accepting of Western-Trainees and ideas, ridiculous hours, no recognition of previous specialisation, xenophobic.","They need to do what is best for HK and its sick population, not what is politically safe. They need to want to innovate.",2.0,2.0,1.0,,3.0,2.0,2.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,27 May 2013,08:14:06,Bad Managers, Systems Analyst,Hong Kong,"27 May 2013
""Bad Managers""
1.0
★★★★★
Former Employee ",full-time, more than 3 years,0,Steady job! Very routine and pays a decent but not a high amount of money. It is also a safe job.,"1. People who obsess about hierarchy and permission and grade levels.
2. I don’t pay you to think. This is what a bad manager says when an employee offers an idea he doesn’t like.
3. Drop everything and DO THIS NOW!Poor managers do it every day, and they never remember the dozen equally critical (at one point in time) priorities they’ve already told you to drop everything else for.
4. “Stop telling me what I don’t want to hear.” 
5. If you don’t want this job, I’ll find someone who does.
6. Hiring For Friends, Not Competencies!",Perhaps one of the first- and most obvious- signs of a bad manager is that the majority of their employees are unhappy!,1.0,3.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,20 August 2012,19:03:22,Comments about HA, Analyst Programmer,"Kowloon City, Kowloon City","20 August 2012
""Comments about HA""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Good benefits, fair work load",No career and learning opportunities,,3.0,4.0,3.0,,3.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,31 July 2012,20:54:49,Administrator, Manager,Hong Kong,"31 July 2012
""Administrator""
4.0
★★★★★
Former Employee ",full-time, more than 10 years,0,"stable work, good friendly atmosphere","slow in making decisions, risk averse",reduce meetings,4.0,4.0,3.0,,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,18 October 2010,16:20:38,Wheels of a Factory,Resident,Hong Kong,,,,2,"Decent pay that is paid on years employed rather than incentive based.
No one really cares how well you work or whether you work enough or not- it's a matter of showing up to work and staying through the years.
Working as a team of doctors makes the risk shared when compared with individual practice.
Small groups of individuals work amazingly few productive hours per week on this decent pay.
Still provides amazing subsidized medical service considering the upfront amount that patients have to pay.","Zero standard in medical training - which can often equate to substandard care. 
Extreme bureaucracy.
Complete lack of respect and concern for the protection of its front-line employees.
Paternalistic management - which can vary between departments.
No tangible incentive to work hard or well towards patient care - as that is not the where the incentives lie. In fact, most incentives encourage as less work as possible - as it often leads to less risk for the doctor, and allows more time for things which will lead to personal advancement. 
In summary - breeds bad work culture as a whole.",Accountable management.,2.0,2.0,,,1.0,2.5,2.5,,,,,,
0,0,0,17 November 2020,18:35:01,Overall ok, Resident,,"17 November 2020
""Overall ok""
4.0
★★★★★
Former Employee ",full-time,,0,"Stable and decent income, housing and medical benefits","Very busy work, 5 calls per month",,4.0,,,,,,,,,,,,
0,0,0,6 July 2020,00:14:10,Job review, Radiographer,"Liverpool, England","6 July 2020
""Job review""
3.0
★★★★★
Current Employee ",full-time,,0,High pay relative to other countries in the same profession,Daily workload is very heavy.,,3.0,1.0,3.0,,4.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,30 July 2019,15:51:33,Terrible, Medical Doctor,,"30 July 2019
""Terrible""
1.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"High salary, low tax (as in whole HK)","Terrible promotion opportunities
Life-destroying working hours
Chaotic communication, both intra-departmental and inter-departmental
unreceptive to reviews and opinions
Disproportionate resource allocation in unscalable projects
Dispiriting in most teams
Absence of foreplanning by stifling innovation",Absolutely unsalvageable. Scrap and rebuild. Reform is impossible.,1.0,1.0,1.0,,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,3 July 2019,02:26:19,No work-life balance, Intern,,,full-time,,0,Job satisfaction from the nature of job not HA,Terrible management and working hours,,1.0,1.0,3.0,,4.0,1.0,1.0,Doesn't Recommend,,Disapproves of CEO,,,
0,0,0,4 December 2018,00:54:14,RN,,,,,,0,"busy. too many patients , always overflow",learn a lots of skills,,3.0,1.0,2.0,,4.0,3.0,2.0,,,,,,
0,0,1,14 August 2018,04:02:25,Very good work conditions,,,"14 August 2018
""Very good work conditions""
4.0
★★★★★
Former Employee ",full-time, more than 5 years,0,Great place to work with great people,Some Teams have bad communication,More teambuilding events,4.0,3.0,3.0,,3.0,3.0,3.0,Recommends,Negative Outlook,,,,
0,0,0,13 June 2018,00:40:31,Registered Nurse,,,,,,0,"Stable income, Stable pay rise","Workload unaffordable, hostile work place environment",,1.0,,,,,,,,,,,,
0,0,1,3 April 2018,01:52:48,Working Environment,,,"3 April 2018
""Working Environment""
3.0
★★★★★
Former Employee ",full-time,,0,Provided with many opportunities to learn and attend courses,Long working hours and busy working schedule,Employ more people,3.0,2.0,2.0,,4.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,1 March 2018,08:19:05,"Stable but boring job, not much opportunities",,,"1 March 2018
""Stable but boring job, not much opportunities""
3.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"- Good pay
- Good amount of paid time off","- Bad health insurance, only allowed to visit public hospital, which is always a long queue
- Very boring job
- Benefit package is bad
- Not much opportunities",,3.0,3.0,2.0,,1.0,3.0,4.0,Doesn't Recommend,Negative Outlook,,,,
0,0,1,11 February 2017,01:47:39,Long hours,,,"11 February 2017
""Long hours""
3.0
★★★★★
Former Employee ",full-time,,0,A lot of opportunities to learn,"Long hours, sometimes lack of support, different rotations can have different job responsibilities",cancel on call 36 hours,3.0,1.0,2.0,,3.0,3.0,3.0,,,,,,
